Id,content,Labels
PS_249,"`1' சீட் கேட்ட டிடிவிக்கு `2' தந்து தாராளம் காட்டியது இதற்காக தானா? - ரத்தம் கொதிக்கும் சீமான் 
#loksabhaelection2024 #Seeman #symbol #thanthitv",Opinionated
PS_250,"தேர்தல் பிரச்சாரத்தின் போது GST வரியால் பாதிக்கப்படுவது குறித்து கேள்வி கேட்ட பெண்ணை பாஜகவினர் படுத்தும் பாடு. 

இடம் : திருப்பூர். ",Negative
PS_251," அவன் sound இந்துத்துவா...
இவன் soft இந்துத்துவா... ",Neutral
PS_252,"#திருப்பூர் , தாராபுரத்தில் பிரச்சாரம் செய்ய வந்த #திருட்டு_திமுக  வேட்பாளர் பிரகாஷூக்கு கருப்பு கொடி காட்டி விவசாயிகளால் விரட்டியடிப்பு!

#ஒரு_வயசான_திருட்டுப்பய 
#NoABCD ",Opinionated
PS_253,#JUSTIN திருவண்ணாமலை அருகே உள்ள சுங்கச்சாவடி அகற்றப்படும் - உதயநிதி #UdhayanidhiStalin #tiruvannamalai #DMK #ParliamentElection2024 #news18tamilnadu |,Opinionated
PS_254,"காங்கிரசும் பாஜகவும் வெவ்வேறல்ல! 

#நமது_சின்னம்_மைக்🎙️ #சீமானின்_சின்னம்_மைக்🎙️
#நாம்தமிழர்கட்சி_சின்னம்_மைக்🎙️ #NtkSymbol_Mike🎙️ #ஆரணி #ஆரணிநாம்தமிழர்கட்சி #சீமான் #நாம்தமிழர்கட்சி #தமிழ்நாடு #NaamTamilarKatchi #Ntk #AraniNtk #Arni #Seeman  #NtkforTN #NTK4TN #Seeman4TN ",Negative
PS_255,"திராவிடம் அறிவோம்...
#பேரறிஞர்_அண்ணா #dravidam #DMK #DravidaModel
#EllorumNammudan ",Opinionated
PS_256,என்ன என்னா சொல்லுறான் பாருங்க #su_ve_lies #DMKFailsTN,None of the above
PS_257," #மக்களின்_சின்னம்_மைக்
#Mike_VoiceOfPeople 
என்ற கொத்துக்குறியைப் பயன்படுத்தி அனைவரும் தங்கள் கருத்துக்களைப் பதிவிடவும்! ",Positive
PS_258,"ஆந்திர முதலமைச்சர் மீது கல்வீச்சு - முதலமைச்சர் கண்டனம்

 | #AndhraPradeshCM | #JaganMohanReddy | #Mkstalin | #TNCM |  |  ",Negative
PS_259,"கிருத்துவ, இசுலாமிய,ஆதினம் அனைவரும் அண்ணன் சீமானோடு உள்ளனர்❤️🔥
#மக்களின்_சின்னம்_மைக்
#Mike_VoiceOfPeople ",Negative
PS_260,"டிப்ளமோ மற்றும் டிகிரி படித்த மாணவர்களுக்கு ஓர் நற்செய்தி.....

#MKStalinEra #DravidianModel #DMK4Perambalur  #RisingSun🌅 #Vote4Arun ",Opinionated
PS_261,"நாம் தமிழர் கட்சி 

பெண்களுக்கு 50%

 சதவீத இடஒதுக்கீடு வழங்கிய 

ஒரே கட்சி நாம் தமிழர் கட்சி 

#சீமானின்_சின்னம்_ஒலிவாங்கி 

#நாம்தமிழரின்_அரசியல்புரட்சி ",Opinionated
PS_262,"அதுதான் நல்லது🤣🤣🤣
#NoVoteToDMK #DMKFailsTN

#ADMK_CBE_SOUTH        ",None of the above
PS_263,"எப்போதும் மெத் கஞ்சானு வித்துட்டு இருக்கிறதால பேர் கூட அப்படித்தான் வெப்பானுங்க போல  #கஞ்சாநிதி 

#NoVoteToDMK | #DMKFailsTN 
#BJP4India | #ModiwithTN 
#Annamalai | #NDAalliance 
#MODIfiedTN | #Annamalai4Coimbatore ",Sarcastic
PS_264,"சாலை தடுப்புகளை தாண்டிச் சென்று முதலமைச்சர் மு.க.ஸ்டாலினுக்கு ஸ்வீட் வாங்கிய ராகுல் காந்தி...

#RahulGandhi #MKStalin #DMK #Congress ",Sarcastic
PS_265,"""பழனிசாமிய பத்தி சொல்லனும்னா... No கமெண்ட்ஸ் Simply Waste..!.."" ஒரே வரியில் பங்கம் செய்த CM ஸ்டாலின்   



#ElectionCommission #LokSabhaElections2024 #Coimbatore #DMK #Congress #MKStalin #RahulGandhi #ElectionWithThanthiTV",Opinionated
PS_266,"மக்களை சந்திபவர்கள் தான் மந்திரியாக இருக்க வேண்டும் - சீமான் தீவிர பரப்புரை 

#Chengalpattu #NTK #Seeman #Election2024 #ElectionCampaign #LokSabhaElection2024 #NewsTamil24x7 ",Opinionated
PS_267,"நல்ல வேளை விசில் சின்னம் கொடுக்கல.🔥🔥

#மக்களின்_சின்னம்_மைக் 
#Mike_VoiceOfPeople 
#மைக்",Substantiated
PS_268,"Tamil news live: பாஜக ஆட்சியின் முடிவுக்கான 'கவுன்ட் டவுன்' ஆரம்பம் ஆகிவிட்டது

எல்லோரையும் எப்போதும் ஏமாற்ற முடியாது

லோக்நிதி நடத்திய கருத்து கணிப்பு முடிவுகளை சுட்டிக்காட்டி ஸ்டாலின் X தளத்தில் பதிவு
#MKStalin 

",Substantiated
PS_269,"#BREAKINGNEWS :  சிலை திறப்பு விழா..  எதிர்க்கட்சித் தலைவர் உரை.. |

 #aiadmk | #edapadikpalanisamy
#erode #aiadmk #admknews #edappadi #edappadipalanisamy #newsj #newsjtamil #breakingnews

",Positive
PS_270,"🏴🚩 நாடும் நமதே நாற்பதும் நமதே 
#ஸ்டாலின்_குரல்
நீலகிரி- திருப்பூர் நாடாளுமன்ற தொகுதிகள் Elections2024 பரப்புரைப் பொதுக்கூட்டத்தில் மாண்புமிகு சகோதரர்கள் 🏴🚩
#MKStalin 
#UdhayanidhiStalin 
#என்_நல்லசிவம்
#ஈரோடு_வடக்கு_மாவட்டம் ",Opinionated
PS_271,"மோடி ஆட்சியை விரட்டும் நேரம் வந்தாச்சு… 

தேசம் காக்க ‘கை’ சின்னத்தில் வாக்களிப்போம்.

#Vote4INDIA #RahulGandhi #PriyankaGandhiVadra #mkstalin #DMKITWING #Vote4Sudha #INDIAAllaince #VendamModi #NoVoteForBJP

 |  |  |   |  ",Sarcastic
PS_272," அதாணி யேட வளர்ச்சிகா ?
#ADMK ",Neutral
PS_273,"சகோதரி 
அவர்களுக்கு வீரவாள் வழங்க பட்டது 🔥🔥🔥

#சீமானின்_சின்னம்_ஒலிவாங்கி ",Positive
PS_274,"#இன்று_ஒரு_பொன்மொழி |
நாள்: 11/04/2024

பெரும் பாவலர் #கண்ணதாசன் #பொன்மொழிகள் |
Master Poet #Kannadasan |
 #Quotes | #DailyQuotes |

#செந்தமிழர்பாசறைகத்தார் |
#நாம்தமிழர் #NTK ",Opinionated
PS_275,"குசும்ப பாருங்க... வாட்ஸ் அப்பில் இப்படியெல்லாம் பரப்புகிறார்கள்''-ஓபிஎஸ் ஆதங்கம்
#OPanneerselvam #ADMK #electionupdate2024 #Nakkheeran
",Opinionated
PS_276,"#JUSTIN | சீமானுக்கு சின்னமும் இல்லை ஓட்டும் இல்லை - அண்ணாமலை

#Annamalai | #BJP | #Seeman | #NTK ",Positive
PS_277,"#WhistlePodu அப்படியே மைக் சின்னத்தில ஓட்ட போடு! 

#மக்களின்_சின்னம்_மைக்
#Mike_VoiceOfPeople",Opinionated
PS_278,"சொன்னீங்களே!
செஞ்சீங்களா?

#DMKFailsTN #MKStalinGovt #DMK #MKStalin #Elections2024 ",Neutral
PS_279,"சித்தி.. அப்பறம் அம்மா.. அப்பறம் மனைவி.. 3 பெண்களால் அலறிய எடப்பாடி.. விஷயமே தெரியாமல் 108-க்கு போன் 

 

#Salem #Edappadi #Police #எடப்பாடி",Sarcastic
PS_280,"நம்ம #ModiKiGuarantee க்கு எதிரா,  ஒரு கேரான்ட்டி குடுக்குறான் பாருங்க 😂😂😂 
வருத்து எடுத்த 
👌👌🔥🔥 #திருட்டுதிமுக
#TRBRajaaKiGuarantee 
#TASMAC 
#NoVoteToDMK ",Sarcastic
PS_281,"திமுக என்னும் பொம்பள பொறுக்கி கும்பல் இதுல ஸ்பெல்லிங் மிஸ்டேக் லாம் கண்டு பிடிக்கரானுங்க. 

#DMKFailsTN ",Sarcastic
PS_282,"கோவையில் திமுக - பாஜக மோதல்
#DMK #Bjp #annamalai #MKStalin ",Opinionated
